Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
342,-52.1064,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47512 1.00000 7.40635, -0.34034 1.00000 7.76746, -0.35329 1.00000 7.80215, -0.63741 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-52.1444,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -3.91275 1.00000 2.84364"
342,-52.1541,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54516 1.00000 7.41959, -3.91275 1.00000 2.84364"
342,-52.3912,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.70753, 5.28450 1.39882 4.65085, -3.91275 1.00000 2.84364"
342,-52.9528,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.45637 3.02001 4.42182, -3.91275 1.00000 2.84364"
342,-53.1459,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33551 1.00000 1.96475, -3.91275 1.00000 2.84364"
342,-53.1584,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -5.18838 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-53.2054,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27360 1.00000 7.40635, -2.33182 1.00000 1.96680, -3.91275 1.00000 2.84364"
342,-53.2972,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.85817, -3.91275 1.00000 2.84364"
342,-54.0745,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -1.24091 0.90866 7.40635, -1.52572 0.80068 5.74376, -3.45655 0.96191 1.94646, -3.91275 1.00000 2.84364"
342,-54.1666,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.36723 1.00000 7.40635, -5.35787 1.00000 4.33012, -3.91275 1.00000 2.84364"
342,-54.5017,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 1.38206 3.97277, 5.28450 1.39882 3.88387, -1.00171 1.12623 1.94646, -3.91275 1.00000 2.84364"
342,-54.5553,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -3.91275 1.00000 2.84364"
342,-55.0017,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54233 1.00000 7.41959, -3.91275 1.00000 2.84364"
342,-55.0463,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43249 0.89723 5.66470, -5.65853 0.96996 2.39853, -5.07360 0.98002 1.94646, -3.91275 1.00000 2.84364"
342,-55.2402,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48666 1.00000 7.40635, -0.34218 1.00000 7.80215, -0.34034 1.00000 7.79959, -0.62380 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-55.3746,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.28816, -5.25263 1.00000 1.96475, -3.91275 1.00000 2.84364"
342,-55.8451,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31645, -5.20861 1.00000 1.96069, -5.18838 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-56.2324,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27261 1.00000 7.40635, -2.32663 1.00000 1.96885, -3.91275 1.00000 2.84364"
342,-56.2857,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.83878 1.00000 1.94646, -2.96859 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-56.3158,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.64706, -2.33182 1.00000 1.96680, -2.33551 1.00000 1.96475, -3.91275 1.00000 2.84364"
342,-56.4598,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.45112 0.88779 5.50890, -3.91275 1.00000 2.84364"
342,-56.5257,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.51943 1.00000 7.40635, -1.87348 1.00000 8.36497, -2.22754 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-56.6106,Tx-D-T-T-R-Rx,6,"-1.00000 1.00000 6.00000, 2.56549 0.51399 4.23525, 1.88677 0.56491 3.90146, 1.81814 0.57006 3.86771, -2.08845 0.86314 1.94646, -3.91275 1.00000 2.84364"
342,-56.787,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47650 1.00000 7.40635, -0.34034 1.00000 7.77212, -0.35144 1.00000 7.80193, -0.63556 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-56.898,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.28096 0.37212 3.91212, -5.65853 0.48377 3.72213, -3.91275 1.00000 2.84364"
342,-56.9825,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -2.42984 1.00000 1.94646, -3.91275 1.00000 2.84364"
342,-57.3421,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -3.91275 1.00000 2.84364"
342,-57.3899,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -2.59779 1.00000 7.40635, -4.53634 1.00000 9.11263, -4.36661 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-57.4241,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.63741 1.00000 7.40635, -3.91275 1.00000 2.84364"
342,-57.5188,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.19389 1.00000 1.94646, -5.20861 1.00000 1.96069, -3.91275 1.00000 2.84364"
342,-57.7605,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.54176 1.00000 1.96885, -2.83096 1.00001 7.40635, -3.91275 1.00000 2.84364"
343,-33.5342,Tx-Rx,2,"-1.00000 1.00000 6.00000, -4.41275 1.00000 2.84364"
343,-38.4945,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.43100 0.89433 5.60038, -4.41275 1.00000 2.84364"
343,-42.7329,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-43.1906,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -3.79428 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-43.7972,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.50962, -4.41275 1.00000 2.84364"
343,-44.6183,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.80407 1.00000 7.40635, -4.41275 1.00000 2.84364"
343,-44.6505,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -4.41275 1.00000 2.84364"
343,-45.7862,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -4.41275 1.00000 2.84364"
343,-47.398,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42586 0.88436 5.37951, -3.79389 0.97604 1.94646, -4.41275 1.00000 2.84364"
343,-48.6415,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -4.41275 1.00000 2.84364"
343,-48.8878,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.43490 0.90189 5.76804, -5.65853 0.97765 3.50974, -4.41275 1.00000 2.84364"
343,-49.3302,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.09386, -5.48274 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-50.6632,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -4.41275 1.00000 2.84364"
343,-50.8992,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.19389 1.00000 1.94646, -5.20861 1.00000 1.96069, -4.41275 1.00000 2.84364"
343,-51.9378,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54193 1.00000 7.41959, -4.41275 1.00000 2.84364"
343,-52.5093,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.61822 1.00000 7.40635, -4.01835 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-52.7177,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.74647, 5.28450 1.39882 4.69150, -4.41275 1.00000 2.84364"
343,-53.1415,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28864 1.00000 7.40635, -2.40631 1.00000 1.96069, -4.41275 1.00000 2.84364"
343,-53.4129,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.28480 1.00000 7.40635, -2.38678 1.00001 1.96475, -3.48875 1.00001 7.40635, -4.41275 1.00000 2.84364"
343,-53.6809,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.79916 0.69936 7.40635, -2.90601 0.28298 5.45855, -4.41275 1.00000 2.84364"
343,-53.7289,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.28816, -5.25263 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-53.9583,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47512 1.00000 7.40635, -0.34034 1.00000 7.76746, -0.35329 1.00000 7.80215, -0.67732 1.00000 7.40635, -4.41275 1.00000 2.84364"
343,-54.0305,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.70637 3.02001 4.42182, -4.41275 1.00000 2.84364"
343,-54.0757,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -5.19618 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-54.0804,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -4.41275 1.00000 2.84364"
343,-54.1273,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43184 0.89596 5.63662, -5.65853 0.97632 2.09356, -5.48304 0.97965 1.94646, -4.41275 1.00000 2.84364"
343,-54.3219,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.56549 0.51399 4.31833, -2.49759 0.86662 1.94646, -4.41275 1.00000 2.84364"
343,-54.7114,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33667 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-54.8468,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -4.41275 1.00000 2.84364"
343,-54.9827,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.67741 1.00000 7.40635, -2.13203 1.00000 8.35016, -2.52294 1.00000 7.40635, -4.41275 1.00000 2.84364"
343,-55.04,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.80014, -4.41275 1.00000 2.84364"
343,-55.5956,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -4.77557 1.00001 7.40635, -4.41275 1.00000 2.84364"
343,-55.7277,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28699 1.00000 7.40635, -2.39745 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-55.8554,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54496 1.00000 7.41959, -4.41275 1.00000 2.84364"
343,-56.3956,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.98277 1.00000 1.94646, -3.30652 1.00000 7.40635, -4.41275 1.00000 2.84364"
343,-56.5427,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.39874 0.86062 5.80515, -2.18169 0.89683 7.40635, -4.41275 1.00000 2.84364"
343,-56.703,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.45957 0.88994 5.57326, -4.41275 1.00000 2.84364"
343,-56.7474,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -4.77975 1.00001 7.40635, -4.41275 1.00000 2.84364"
343,-56.8688,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.64706, -2.33182 1.00000 1.96680, -2.33667 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-57.2903,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.27360 1.00000 7.40635, -2.33182 1.00000 1.96680, -4.41275 1.00000 2.84364"
343,-57.4224,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -2.43764 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-57.6331,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -4.60123 1.00000 1.94646, -4.41275 1.00000 2.84364"
343,-57.6436,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.56581 0.51608 4.31834, -2.49751 0.86719 1.94646, -4.41275 1.00000 2.84364"
343,-57.6974,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00000 4.91096, -5.65853 1.00000 3.05005, -4.41275 1.00000 2.84364"
343,-57.75,Tx-T-D-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48666 1.00000 7.40635, -0.34218 1.00000 7.80215, -0.34034 1.00000 7.79990, -0.66371 1.00000 7.40635, -4.41275 1.00000 2.84364"
343,-57.7502,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -3.43960 1.00001 7.40635, -4.41275 1.00000 2.84364"
343,-57.8942,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -2.39110 0.57580 7.40635, -3.95216 0.09976 5.82817, -5.65853 0.62010 4.10309, -4.41275 1.00000 2.84364"
343,-58.0042,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.31377, -5.21745 1.00000 1.96475, -4.41275 1.00000 2.84364"
343,-58.2592,Tx-R-R-D-R-Rx,6,"-1.00000 1.00000 6.00000, -2.39687 0.57493 7.40635, -3.95836 0.09976 5.83427, -5.48989 0.56581 4.29233, -5.65853 0.61758 4.11961, -4.41275 1.00000 2.84364"
343,-58.2615,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.45953 0.87205 3.94361, -1.95022 0.89331 1.94646, -3.29170 0.95144 7.40635, -4.41275 1.00000 2.84364"
344,-34.2142,Tx-Rx,2,"-1.00000 1.00000 6.00000, -4.91275 1.00000 2.84364"
344,-39.2518,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.43217 0.89660 5.65070, -4.91275 1.00000 2.84364"
344,-43.0713,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.27921, -4.91275 1.00000 2.84364"
344,-43.2743,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -4.20367 1.00000 1.94646, -4.91275 1.00000 2.84364"
344,-44.1084,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -4.91275 1.00000 2.84364"
344,-44.5135,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -4.91275 1.00000 2.84364"
344,-46.0259,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -4.91275 1.00000 2.84364"
344,-47.667,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42764 0.88783 5.45630, -4.20325 0.97716 1.94646, -4.91275 1.00000 2.84364"
344,-47.7134,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -1.92187 1.00000 7.40635, -4.91275 1.00000 2.84364"
344,-48.1646,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.43440 0.90092 5.74657, -5.65853 0.98513 3.27925, -4.91275 1.00000 2.84364"
344,-48.7814,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -4.91275 1.00000 2.84364"
344,-48.9266,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -4.91275 1.00000 2.84364"
344,-48.9291,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.42493 1.00000 1.94646, -5.65853 1.00000 2.16045, -4.91275 1.00000 2.84364"
344,-51.4627,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.67741 1.00000 7.40635, -2.13203 1.00000 8.35016, -2.60864 1.00000 7.40635, -4.91275 1.00000 2.84364"
344,-52.4756,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -2.38048 1.00000 1.96475, -4.24208 1.00001 7.40635, -5.35787 1.00000 4.14478, -4.91275 1.00000 2.84364"
344,-52.5985,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54152 1.00000 7.41959, -4.91275 1.00000 2.84364"
344,-52.819,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.32663 1.00000 1.96885, -4.91275 1.00000 2.84364"
344,-52.8839,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.25263 1.00000 1.96475, -5.65853 1.00000 2.27450, -4.91275 1.00000 2.84364"
344,-53.0343,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.78315, 5.28450 1.39882 4.72978, -4.91275 1.00000 2.84364"
344,-53.0966,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.68032 0.81720 7.40635, -4.31268 0.10990 1.96475, -4.91275 1.00000 2.84364"
344,-53.357,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.70880 1.00000 7.40635, -4.46057 1.00000 1.94646, -4.91275 1.00000 2.84364"
344,-53.6702,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43107 0.89447 5.60349, -5.42458 0.97921 1.94646, -5.65853 0.98417 2.16069, -4.91275 1.00000 2.84364"
344,-53.7222,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.15119 0.11789 1.96069, -5.65853 0.47502 2.31816, -4.91275 1.00000 2.84364"
344,-53.7668,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -5.34616 1.00000 4.04032, -5.65853 1.00000 3.16815, -5.22753 1.00000 1.96475, -4.91275 1.00000 2.84364"
344,-53.8764,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -4.91275 1.00000 2.84364"
344,-53.9132,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.68020 0.81895 7.40635, -4.31404 0.11789 1.96069, -4.91275 1.00000 2.84364"
344,-54.0187,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.86380 1.00000 7.40635, -5.20861 1.00000 1.96069, -4.91275 1.00000 2.84364"
344,-54.5048,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.27329 1.00000 7.40635, -5.65853 1.00000 3.66736, -4.91275 1.00000 2.84364"
344,-54.7225,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.68719, -4.91275 1.00000 2.84364"
344,-54.8932,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.14849 0.10990 1.96475, -5.65853 0.47140 2.32170, -4.91275 1.00000 2.84364"
344,-54.9732,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.09137, 5.28450 1.39882 4.00767, -1.82025 1.12095 1.94646, -4.91275 1.00000 2.84364"
344,-55.1482,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -5.05171 1.00001 7.40635, -4.91275 1.00000 2.84364"
344,-55.1814,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.69776 1.00000 7.40635, -2.17337 1.00000 8.36497, -2.64898 1.00000 7.40635, -4.91275 1.00000 2.84364"
344,-55.3524,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.95637 3.02001 4.42182, -4.91275 1.00000 2.84364"
344,-55.4998,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.35787 1.00000 5.54804, -5.00152 1.00000 1.94646, -4.91275 1.00000 2.84364"
344,-55.5667,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.54702 1.00000 1.96680, -4.91275 1.00000 2.84364"
344,-55.8338,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.47512 1.00000 7.40635, -0.34034 1.00000 7.76746, -0.35329 1.00000 7.80215, -0.71723 1.00000 7.40635, -4.91275 1.00000 2.84364"
344,-55.8764,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -3.71147 1.00001 7.40635, -4.91275 1.00000 2.84364"
344,-55.8878,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -2.33784 1.00000 1.96475, -4.91275 1.00000 2.84364"
344,-56.1321,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.86613 1.00000 7.40635, -5.21745 1.00000 1.96475, -4.91275 1.00000 2.84364"
344,-56.2274,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.87011, -5.35787 1.00000 5.54804, -4.91275 1.00000 2.84364"
344,-56.2855,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -5.04763 1.00001 7.40635, -4.91275 1.00000 2.84364"
344,-56.4741,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.28864 1.00000 7.40635, -2.40631 1.00000 1.96069, -4.91275 1.00000 2.84364"
344,-56.533,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -2.12676 1.00000 1.94646, -3.64445 1.00001 7.40635, -4.91275 1.00000 2.84364"
344,-56.6425,Tx-R-D-R-Rx,5,"-1.00000 1.00000 6.00000, -2.28075 1.00000 7.40635, -5.34616 1.00000 4.04032, -5.65853 1.00000 3.68705, -4.91275 1.00000 2.84364"
344,-56.6529,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -5.65853 1.00000 2.29138, -4.91275 1.00000 2.84364"
344,-56.949,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.70880 0.74022 7.40635, -2.95638 0.28298 4.93098, -4.46057 0.83427 1.94646, -4.91275 1.00000 2.84364"
344,-57.037,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.46608 0.89160 5.62285, -4.91275 1.00000 2.84364"
344,-57.0737,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.91625 0.69936 7.40635, -3.18526 0.28298 5.45855, -4.91275 1.00000 2.84364"
344,-57.0772,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -5.25263 1.00000 1.96475, -5.27564 1.00000 1.94646, -5.65853 1.00000 2.25082, -4.91275 1.00000 2.84364"
345,-34.8764,Tx-Rx,2,"-1.00000 1.00000 6.00000, -5.41275 1.00000 2.84364"
345,-39.9481,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.43308 0.89837 5.68989, -5.41275 1.00000 2.84364"
345,-42.2843,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 3.00182, -5.41275 1.00000 2.84364"
345,-43.3674,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -4.61306 1.00000 1.94646, -5.41275 1.00000 2.84364"
345,-44.8431,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.66012 1.00298 7.40635, -2.08354 1.00490 8.30844, -2.63310 1.00409 7.40635, -5.41275 1.00000 2.84364"
345,-46.6011,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -5.41275 1.00000 2.84364"
345,-46.9713,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -5.41275 1.00000 2.84364"
345,-47.3681,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.43380 0.89976 5.72079, -5.65853 0.99449 3.00182, -5.41275 1.00000 2.84364"
345,-47.9114,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.42904 0.89053 5.51634, -4.61265 0.97801 1.94646, -5.41275 1.00000 2.84364"
345,-48.4489,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34762 1.00000 4.03885, -5.65853 1.00000 3.37133, -5.41275 1.00000 2.84364"
345,-49.1667,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.01554 1.00000 1.94646, -5.65853 1.00000 2.59553, -5.41275 1.00000 2.84364"
345,-49.5783,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.39745 1.00000 1.96475, -5.41275 1.00000 2.84364"
345,-50.4535,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.21745 1.00000 1.96475, -5.65853 1.00000 2.52914, -5.41275 1.00000 2.84364"
345,-51.0922,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.66035 1.01121 7.40635, -2.08393 1.01840 8.30844, -2.63343 1.01536 7.40635, -5.41275 1.00000 2.84364"
345,-51.1749,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.33182 1.00000 1.96680, -5.41275 1.00000 2.84364"
345,-51.65,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.66464 1.00288 7.40635, -2.09117 1.00473 8.30886, -2.63968 1.00395 7.40635, -5.41275 1.00000 2.84364"
345,-52.0402,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -5.34616 1.00000 4.04032, -5.65853 1.00000 3.37060, -5.41275 1.00000 2.84364"
345,-52.1526,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -1.78692 1.00000 7.40635, -2.32331 1.00000 8.36497, -2.85970 1.00000 7.40635, -5.41275 1.00000 2.84364"
345,-52.6795,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.20861 1.00000 1.96069, -5.41275 1.00000 2.84364"
345,-52.8181,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -4.76713 0.11789 1.96069, -5.65853 0.80935 2.65280, -5.41275 1.00000 2.84364"
345,-53.3386,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.38206 4.81773, 5.28450 1.39882 4.76589, -5.41275 1.00000 2.84364"
345,-53.8271,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.43014 0.89268 5.56381, -5.01515 0.97867 1.94646, -5.65853 0.99410 2.59564, -5.41275 1.00000 2.84364"
345,-53.8346,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -3.98334 1.00001 7.40635, -5.41275 1.00000 2.84364"
345,-53.839,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -2.03967 1.00000 7.40635, -5.41275 1.00000 2.84364"
345,-53.9676,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -1.67741 1.00000 7.40635, -2.13203 1.00000 8.35016, -2.69434 1.00000 7.40635, -5.41275 1.00000 2.84364"
345,-53.9894,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -4.76468 0.10990 1.96475, -5.65853 0.80803 2.65409, -5.41275 1.00000 2.84364"
345,-54.2745,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -5.34616 1.00000 4.04032, -5.41275 1.00000 2.84364"
